id,date,ticker,tweet,sentiment
106323,2020-10-02,TSLA,"$TSLA thanks for buying my calls!

It was a good try, let’s do it again next Friday? 🤷‍♂️",0.31666666666666665
106324,2020-10-02,TSLA,"$TSLA hope Trump is smart enough to drink a gallon of Clorox, or get it via intravenous 😂",0.10714285714285714
106325,2020-10-02,AAPL,"$AAPL if  Ivanka and Jared were negative, but Hope was positive, and now trump is positive, maybe Hope was doing her job like Monica Louinsky 🥴",0.051515151515151514
106326,2020-10-02,AAPL,$AAPL gap up eod then next week🚀🚀🚀,0.0
106327,2020-10-02,AMZN,$AMZN Trump getting sick really causing y’all to sell on Amazon which is a business that’s perfect during the pandemic and pre-pandemic 😂,0.1619047619047619
106328,2020-10-02,AAPL,$AAPL some huge flow into Sept 2022 $140 strike 👀,0.39999999999999997
106329,2020-10-02,TSLA,$TSLA if it sub 330 I'll buy 100 shares 🤟,0.0
106330,2020-10-02,UPS,"$UPS just averaged down, this is gonna be a steal 🙏🏻🚀",-0.15555555555555556
106331,2020-10-02,TSLA,$TSLA according to my profits I can handle an other $50 drop. Try your best shorties.😂😂😂😂🤣🤣🤣,0.4375
106332,2020-10-02,TSLA,$TSLA Can the market close already so o can take my pills🙄,0.0
106333,2020-10-02,TSLA,$TSLA love watching this cult like masses thinking Tesla only goes up 😂🤣🤣,0.25
106334,2020-10-02,TSLA,$TSLA oh it fell because of Covid ... because of Trump..... because of stimulus .... because of elections.... because of the markets.... just 😂😂🤮🤮🤮🤮,0.0
106335,2020-10-02,TSLA,$TSLA So do all companies cut prices after a record quarter? 🤔,0.0
106336,2020-10-02,TSLA,$TSLA well now big people are selling 🧐🧐🧐,0.0
106337,2020-10-02,TSLA,$TSLA be £1.50 on Monday 🤣🤣🤣,0.0
106338,2020-10-02,TSLA,$TSLA where my bag holders at 🙌🏼,0.0
106339,2020-10-02,TSLA,$TSLA it’s crazy what Elon did to people here. Pumped them up for batter day and then said sales were through the roof and 25% higher then expected and in the end he gave the bulls the 🍆🍆. Nothing to look forward to now.,-0.15
106340,2020-10-02,TSLA,$TSLA wait till Europe picks this up Sunday night 😬😬😬,0.0
106341,2020-10-02,AAPL,"$AAPL ⤵️⤵️⤵️ blood bath Monday!!!! Trump hospitalized , not good for market or 🍎",-0.35
106342,2020-10-03,TSLA,"$TSLA Why be bullish here, at this moment..1. S&P inclusions 2. Battery Day.3).500,000. Car delivery by year end. I mean what will it takes for you suckers. All I see is BolognA sandwich without the  cheese.😂😂🤣",-0.30625
106343,2020-10-04,AAPL,$AAPL 88% of Monday’s since April 1st have been green 👀,-0.2
106344,2020-10-04,AAPL,$AAPL will be at $120 before earnings— we got $120 calls 11/20 exp to ride the wave 🏄‍♀️,0.0
106345,2020-10-04,AAPL,"$AAPL We are in for a bumpy ride but as long as Nancy Pelosi and her husband still buying AAPL shares, I will too 😂",-0.05
106346,2020-10-04,AAPL,"$AAPL       ❤️🍏  
  
Loser bears ❤️ CNN = broke!! 😱  
  
🍏 = $120  Monday close! 🚀",0.0
106347,2020-10-05,AAPL,$AAPL Bears be like... tomorrow morning...😜😫😳,0.0
106348,2020-10-05,AAPL,"$AAPL I guess no more discounts for me 😂😅 
you guys said 85 didn't you? already was ready to put tons of money at this price",-0.024999999999999994
106349,2020-10-05,AAPL,$AAPL Nice U cup forming could see it $125 by December 👀👀👀👀,0.6
106350,2020-10-05,AAPL,$AAPL Trump leaving the hospital. Hello green day tomorrow 🎉,-0.2
106351,2020-10-05,BA,$BA Its so so close. May be tmr? 💥🚀💰💰220💰💰💰,0.0
106352,2020-10-05,AAPL,$AAPL Hell of a day bulls 👏 👏,0.0
106353,2020-10-05,BA,"$BA Need at least 150% for my Oct calls to break even.🤦🏻‍♂️
2021,2022 are good",0.19999999999999998
106354,2020-10-05,TSLA,$TSLA *not my chart* but I thought it was worth sharing—she’s ready 🚀,0.25
106355,2020-10-05,AAPL,$AAPL fasten your seatbelt. It’s about to shoot up to $125 eow 🪐,0.0
106356,2020-10-06,TSLA,"$TSLA  bears this is a real company,  get it ? You can not bring it down and you will not bring it down!   
 instead you should all join us the golden bulls!  
PT 2200 -7000k!  
🚀🚀🚀🚀💸💸💸💸🥴",0.0796875
106357,2020-10-06,TSM,"$TSM 86% from alert, today!💥 watching for more 👍🍻",0.5
106358,2020-10-06,AAPL,$AAPL IPhone release next week and y’all really playing puts? 🤡 and don’t even saying priced in clowns,0.1
106359,2020-10-06,TSLA,$TSLA know when to buy😂😂😂🇺🇸🇺🇸.,0.0
106360,2020-10-06,TSLA,$TSLA this is us for the rest of the day. 😎,0.0
106361,2020-10-06,BA,$BA will be $1 trillion company in next. 10 years 🤔,0.0
106362,2020-10-06,BA,$BA max news will be out when u least expect it . I think the time is near since they’re trying to scare off weak hands 🙌,-0.19166666666666665
106363,2020-10-06,TSLA,"$TSLA looking forward to more sales report 🤠🤠🤠🤠🤠🤠🤠🤠🤠🤠🤠🤠🤠🤠
Super in Germany and now in Switzerland",0.41666666666666663
106364,2020-10-06,TSLA,$TSLA buy and hold long term baby 👶,-0.05
106365,2020-10-06,AAPL,$AAPL time to release the KEYNOTE ...😆,0.0
106366,2020-10-06,BA,$BA pack the shorts in. Pack them in tight. We need some fuel 🚀,-0.17857142857142858
106367,2020-10-06,BA,$BA so should I load on puts now 😂?,0.0
106368,2020-10-06,AAPL,$AAPL Stimulus Package this Week Just in time for iphone 12 5G Pro Max 512GB 🚀🚀🚀🚀🚀,0.0
106369,2020-10-06,AAPL,$AAPL Apple announced speed event oct 13 I wonder what that’s for 😏,0.0
106370,2020-10-06,AAPL,$AAPL Green by end of day?   💖,-0.2
106371,2020-10-06,AAPL,"$AAPL better scoop some shares up at these prices before next week, this will probably be the last time you’ll see the 113s-114s 🤠",0.16666666666666666
106372,2020-10-06,TSLA,$TSLA that drop to $410 was a nice little 🎁  SCOOP SCOOP SCOOP,0.20625
106373,2020-10-06,AAPL,$AAPL trump is gone regret his decision when biden wins😖,0.0
106374,2020-10-06,TSLA,"$TSLA Sell me your shares for very cheap, pretty please. 🙂",0.385
106375,2020-10-06,DIS,"$DIS minus March, the 120 level has served as nice support/resistance since the announcement of Disney+ last spring. Adding here 😊",0.16666666666666666
106376,2020-10-06,AAPL,$AAPL One way it is better. After sometime later market will NOT react for his bullshit!!🤣🤣,0.25
106377,2020-10-06,TSLA,"$TSLA if you buy right now it could drop tomorrow or it could shoot up 40 bucks who even knows with Tesla 👍🏽

But at least you'll know it'll always come up eventually",-0.007142857142857145
106378,2020-10-06,AAPL,$AAPL Eddie Van Halen passed  today.😧,0.0
106379,2020-10-06,TSLA,$TSLA holding this pig short overnight 🤠🐷🙏🇺🇸,0.0
106380,2020-10-06,AAPL,$AAPL Apple will need to break up the company. Perhaps name the other half Mango inc. 🥭,-0.14583333333333331
106381,2020-10-06,TSLA,$TSLA I mean I did say 410 EOD 380 tomorrow 👀👀 may buy in around 380 or wait to see if it’ll test 350,-0.3125
106382,2020-10-06,AMZN,"$AMZN puts... PUTS?... Yeah, Puts! 👋👋 Highs",0.0
106383,2020-10-06,TSLA,$TSLA should have kept my PUTS for tomorrow. Trump played everyone 😭,0.0
106384,2020-10-06,TSLA,$TSLA my puts are ready for this news 🤡,0.2
106385,2020-10-06,AMZN,"$AMZN if you buy now your an idiot......especially cuz I have a 4,000 put for this week 🤣",0.0
106386,2020-10-06,TSLA,"$TSLA 
This pig will be down under $400 by tomorrow 🐷
Keep shorting bears we gon get paid 💰",-0.15555555555555556
106387,2020-10-06,TSLA,$TSLA Friday is the real sell off 🤫,0.2
106388,2020-10-06,AAPL,"$AAPL Like Trump would ever approve a bill that gives 1200 stimulus checks to illegals.
😆😆😆😆😆",0.0
106389,2020-10-07,NFLX,$NFLX you pervs are going to get slaughtered tomorrow 🐸,0.0
106390,2020-10-07,TSLA,$TSLA stock can’t do well without trump aid 🩸🩸🩸🩸🩸🩸🩸🩸🩸,0.0
106391,2020-10-07,NVDA,$NVDA probably 570 today That be awesome lets goooooo...🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,1.0
106392,2020-10-07,BABA,$BABA Please don’t kid yourselves because baba is a ⬇️⬇️⬇️⬇️⬇️⬇️⬇️. Stay long or be wrong!,-0.3375
106393,2020-10-07,TSLA,$TSLA hey loser proud boys. You need to buy more Tessslaaas! How everybody wants to get rich? Buy the Ponzi! 🐀,0.5234375
106394,2020-10-07,MCD,$MCD i will add more at 215 😁😁,0.5
106395,2020-10-07,BABA,$BABA Double bottom. This is going up $$$ 🔥 299 Pivot point,0.0
106396,2020-10-07,TSLA,$TSLA This will crash 🐻📉🩸 Too many bagholders above $420,0.25
106397,2020-10-07,GOOGL,$GOOGL The most disappointing stock in my portfolio. 🔪,-0.04999999999999999
106398,2020-10-07,AMZN,$AMZN Can’t wait to grab me some more puts at the right levels here again 🤤🤤🤤 amzn wants to 💩 give it all back.,0.24642857142857144
106399,2020-10-07,UPS,$UPS Iight let’s push this back up 🚀 don’t lose it 😤,0.0
106400,2020-10-07,TSLA,$TSLA can you bring this to 400 so i can buy more 😜,0.5
106401,2020-10-07,NVDA,"$NVDA what is this action, really a boring pattern, why this is not moving above 560 🤔🤔🤔",-0.3
106402,2020-10-07,BABA,$BABA let’s go baby 🚀🚀🚀🚀🚀 been a rollercoAster ride today with baba.,0.0
106403,2020-10-07,TSLA,"$TSLA be positive. We are focusing on bullish. How to eat the elephant, one bite at a time. 🥳",0.22727272727272727
106404,2020-10-07,TSLA,$TSLA holding this piggy long overnight - learned my lesson holding puts last night 😂😭🤠🐷🙏🇺🇸🚀,-0.025
106405,2020-10-07,TSLA,$TSLA something huge imminent $500 tag 🏷 this month,0.39999999999999997
106406,2020-10-07,TSLA,$TSLA I’ll take Tesla at $578 Alex 🚀🚀🚀🚀🚀,0.0
106407,2020-10-08,AAPL,"$AAPL $117 is confirmed for tomorrow, $120 by Friday 🤯🤯🤝🤝",0.4
106408,2020-10-08,AAPL,"$AAPL I need, I want and I deserve $140 by the end of year 🚀✈️🚀✈️🚀✈️🚀🍾",0.0
106409,2020-10-08,TSLA,$TSLA big growth tomorrow. Get ready 🚀🚀🚀🚀,0.1
106410,2020-10-08,TSLA,"$TSLA  Frankfurt buying, DAX futures high, $435 at 4am pre market opening.  imho. ⚡️⚡️⚡️🚀🚀🚀🏎🏎🏎",0.16
106411,2020-10-08,AAPL,$AAPL  what are y’all expecting at the event.  I can see Air tags HomePod & home pod mini  😎🤷🏼‍♂️,0.0
106412,2020-10-08,TSLA,$TSLA this is the reward for always staying bullish and believing in Tesla 🚀🚀💪💪 500 if not this week next for sure 💴💴💴💴,0.25
106413,2020-10-08,TSLA,$TSLA wheres all those 380 bears from 2 days ago when it dropped $10 🤡🧸,0.0
106414,2020-10-08,AAPL,"$AAPL One 🍏 a day is good for your health.

Persona",0.7
106415,2020-10-08,TSLA,$TSLA shorties gonna get burned this time 🔥,0.0
106416,2020-10-08,AAPL,"$AAPL IV on the come up, as price goes down my premiums are going up 🤷🏻‍♂️ works for me",-0.15555555555555556
106417,2020-10-08,XOM,$XOM I 👀 a crossover forming on the MACD.  Bottom in?!?!,0.0
106418,2020-10-08,BABA,$BABA i think ant ipo date is about to get published anytime 😊,0.0
106419,2020-10-08,WMT,$WMT CNBC chatting about Walmart Volume increasing😏,0.0
106420,2020-10-08,WMT,$WMT gonna Buy 2 - 2022 calls and forget about them till I get an alert that they went up 🤣 see you guys in a year,0.0
106421,2020-10-08,SBUX,$SBUX I get three shots everyday in my venti latte. I pair it with a breakfast biscuit. I work a lot and enjoy it at 5am. I think it’s time they pay me back 😂let’s hit 91!!!!,0.06666666666666667
106422,2020-10-08,AAPL,$AAPL no reason for this weakness. Market is up nicely and refuses to hear good news and rise with it. 🙄,0.6499999999999999
106423,2020-10-08,BA,$BA Bullish on this one.. setting up for a phenomenal entry opportunity before end of day today or early tomorrow morning. This plus impending airline bailout 🧨🚀🚀,0.3
106424,2020-10-08,LOW,$LOW Why isn’t this trending yet 🤔,0.0
106425,2020-10-08,AAPL,$AAPL lmao I can’t wait till earning come out 🤣,0.6
106426,2020-10-08,AAPL,$AAPL 2 hour long power hour 😳🆙⬆️,-0.05
106427,2020-10-08,TSLA,$TSLA WE NEED A CRAZY POWERHOUR I NEED TO SEE $450 EOW 🖤🖤🖤,-0.6
106428,2020-10-08,AAPL,$AAPL My call option expires next week and it’s not even breaking the 115 hurdle yet 🤦‍♂️,0.0
106429,2020-10-08,AMZN,$AMZN .01% green is ok with me 😁🙏,0.15
106430,2020-10-08,TSLA,$TSLA I'm thinking $450 by end of oct 👆🏼👽,0.0
106431,2020-10-08,BA,$BA the gap will be filled up to 175 tomorrow. 👍🏼,0.4
106432,2020-10-08,TSLA,"$TSLA omg 😱 Er one week early 
This will scream on Monday",0.1
106433,2020-10-08,BA,"$BA Alaska Air is a big deal. Any relief bill passed is just a bonus moon shot. Buying calls every day for that relief bill or Stem2 bonus spike. $350-$400 is not far off, maybe March 🤷‍♂️",-0.025
106434,2020-10-09,TSLA,$TSLA anybody else get some more shares after hours? 😎,0.5
106435,2020-10-09,BA,"$BA I was going to be chill with a $185 pt, but now that I see the 1 year chart, this is merely the dip...🐷🐷🐷",-0.5
106436,2020-10-09,BA,$BA who else woke up in feast mode? 📈,0.0
106437,2020-10-09,TSLA,$TSLA Tesla Bears 🐻 are some of the most ignorant | lowest emotional/intellectual human beings you can find on planet Earth,0.25
106438,2020-10-09,TSLA,"$TSLA $444 here we come baby!!! GM 
🤡🐻",0.0
106439,2020-10-09,PFE,$PFE The best time to release some bad news is right before releasing some really good news 😎,0.32142857142857145
106440,2020-10-09,TSLA,"$TSLA is what you paid, value is what you get 🤠",0.0
106441,2020-10-09,NVDA,$NVDA  tks bull need new 👖 for winter time,0.13636363636363635
106442,2020-10-09,TSLA,$TSLA getting tight we long in room 🐝,-0.1142857142857143
106443,2020-10-09,BA,$BA 170 calls doubled in volume in less than 30 min that should tell you something 💰🙄,-0.16666666666666666
106444,2020-10-09,TSLA,"$TSLA I can chill holding my golden eggs,can you 🐻's?",0.3
106445,2020-10-09,TSLA,$TSLA Just read there batteries can power boats now 🤔,0.0
106446,2020-10-09,TSLA,$TSLA aside from Tesla what other company should I invest in??? Give me ideas 💡,-0.125
106447,2020-10-09,AAPL,"$AAPL  come on why won’t you go down, need these puts to print! Apple blasting so hard right now 😭",-0.06679894179894182
106448,2020-10-09,MSFT,$MSFT Love my gap $215 nice long position slot🚀🚀🛸🛸,0.35000000000000003
106449,2020-10-09,TSLA,$TSLA  $500 soon. Robinhood in 2021 to IPO 🤑,0.0
106450,2020-10-09,TSLA,$TSLA  Earnings this month will push this much much higher.  Looking like maybe 500 by end of month🚀🚀🚀🚀,0.25
106451,2020-10-09,AAPL,$AAPL iPhone 12 📱 will be stunning!🤩,0.0
106452,2020-10-10,AAPL,$AAPL CONGRATS 🎉 LONG OVER DUE !!! 👍🏻👍🏻👍🏻👍🏻👍🏻 HOOKAHS DRINKS AND  STEAK 🥩 TONIGHT 😅,-0.1470703125
106453,2020-10-10,TSLA,$TSLA respect take over the world Elon😇 better you than these fake leaders. Elon for president 2024. #respect,0.0
106454,2020-10-10,TSLA,$TSLA I miss the stock market☹️fucken BS!,0.0
106455,2020-10-10,MSFT,$MSFT when will my $245 strike 1/15/21 start printing any guesses? 🤷🏻‍♂️,0.0
106456,2020-10-10,AMZN,$AMZN  how big is prime day for this stock I messed up yesterday bought a call for strike 3200 and sold it to early cuz it dipped right off rip  now stock almost 3300 😅,0.12857142857142856
106457,2020-10-11,AAPL,$AAPL will be the first to have hologram face call 🤗,0.25
106458,2020-10-11,AAPL,"$AAPL Buy the rumor, sell the news. Looking for a price target of 120 and then I'm out before the event starts. GLTA 🙏🏼",0.0
106459,2020-10-12,AAPL,"$AAPL 

I wanna see 125$ at open into a strong Rally into Earning!🚀🚀🚀🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🚀🚀",0.21666666666666667
106460,2020-10-12,AAPL,$AAPL Nearly 120 pre market! What price by the end of day? 💖,0.125
106461,2020-10-12,AAPL,$AAPL I have calls going into 2022. i need all these consumers in India to flex and buy iphones. Get to 300 per share by March 2021 😭,0.0
106462,2020-10-12,AAPL,$AAPL who's making money on apple today and using those profits for the new iPhone ? 😂🤑,0.13636363636363635
106463,2020-10-12,AAPL,"$AAPL
No reason to sell right now 
$125 tomorrow easy during the event 🚀",0.3595238095238095
106464,2020-10-12,AAPL,$AAPL I’m a bag holder at $130 however I been selling covered calls on it since it was at $104 . Can’t imagine all the guys that panic sold on this beautiful company 👀💰,0.85
106465,2020-10-12,AAPL,$AAPL who is holding till after the event tomorrow? Or are you selling before🤔,0.0
106466,2020-10-12,AAPL,$AAPL bulls relax everyone and their mother knew today was gonna be 🔥,0.0
106467,2020-10-12,AAPL,$AAPL all these weak investors sold at $120 thinking they made “profit” 🤣🤣🤣🤣😁,-0.375
106468,2020-10-12,AAPL,$AAPL 😱 OMG ..  so strong that I can’t believe.. go go go,0.43333333333333335
106469,2020-10-12,AAPL,"$AAPL forget about today, give me 130+ tomorrow 🍏🍏🍏",0.0
106470,2020-10-12,AAPL,$AAPL Funny how shorts were talking 80’s. We talking about 🍎 here.,0.25
106471,2020-10-12,AAPL,"$AAPL $140 c 10/16 starting to print, cheapies too. Don’t miss out 🚀",0.0
106472,2020-10-12,AAPL,$AAPL I’m not selling shit!!!!!!! At least not until tomorrow before 4pm 🧐🤑🤑🤑,-0.626837158203125
106473,2020-10-12,AAPL,$AAPL Anyone here for the long? Hoping this Makes my Long June call SKYROCKET📈,-0.05
106474,2020-10-12,TSLA,$TSLA Last 1.5 hours was ridiculously manipulated. 🤬unbelievably satanic selling.,-0.16666666666666666
106475,2020-10-12,AAPL,"$AAPL okay okay lets hear em, what’s your P/L for the day? 😉",0.5
106476,2020-10-12,AAPL,"$AAPL this was a good run today, lets keep it going 💪",0.7
106477,2020-10-12,TSLA,"$TSLA we barley moved today, nas up 300 and we were just a blip 🤷🏻‍♂️ Why is that?",0.0
106478,2020-10-12,AMZN,"$AMZN 

I recall a guy yesterday talking sh$@ because I was pumping Amazon and that we have our members loaded with options.  He had puts 😞 😂 sorry buddy. Should have took the trial 🤷‍♂️",-0.5
106479,2020-10-13,AAPL,$AAPL u can short on Thursday bears . Let bulls finish eating 🍽...lol,0.0
106480,2020-10-13,AAPL,$AAPL will sell at $500 a share 💰💰💰,0.0
106481,2020-10-13,JNJ,$JNJ jnj covid-19 vaccine is not-for-profit....ironic but I think the stock will be up tomorrow...earnings will be the focus in the morning.😺😁🤪,0.0
106482,2020-10-13,AAPL,"$AAPL Tomorrow will be Bullish AF, can’t wait to see what Apple has in store for us , and see how high this will climb. 🚀📈🚀😊🚀📈",0.16
106483,2020-10-13,AAPL,$AAPL Good morning Bulls! Today is gonna be a good day 💵 💰,0.7875
106484,2020-10-13,AAPL,$AAPL  I just raised the PT today! $150.5 😂,0.0
106485,2020-10-13,AAPL,$AAPL 150$ until the next Monday 🚀🚀,0.0
106486,2020-10-13,AMZN,$AMZN Open above $3500 and eod $3700 today🚀🚀🚀🚀🚀🚀🚀,0.0
106487,2020-10-13,JPM,"$JPM I told you, 💪 STRONG BANK",0.43333333333333335
106488,2020-10-13,TSLA,"$TSLA what ever happend, I'm not going to change my strategy until November 2021 😏😳",0.0
106489,2020-10-13,AAPL,$AAPL hating bears will be blocked ⚠️,0.0
106490,2020-10-13,AAPL,$AAPL to the people saying this will dump during the event... last event only dumped because they did not showcase the iphone 12 this event is all about iPhone 📈🔥,0.0
106491,2020-10-13,AAPL,$AAPL opportunity 2 load it up 🚀🍏🚀🍏🚀🍏,0.0
106492,2020-10-13,AAPL,$AAPL Nice try with the stop loss raid! 💎🤲,0.75
106493,2020-10-13,AAPL,$AAPL 😂😂😂😂😂😂😂$115? Where ???💀💀try again,0.0
106494,2020-10-13,AMZN,$AMZN ladies and gentlemen looks like we have a direction 🚀🚀,0.0
106495,2020-10-13,AAPL,$AAPL thanks bears for giving me huge profits on my short initiated last night 😂 sold it and now going back to my bull strategy and migt trade sides for event but in the long run I am very bullish on Apple!,0.11428571428571428
106496,2020-10-13,AAPL,$AAPL All price in! Time for some Apple Action🔥🔥🔥🔥🚀,0.0
106497,2020-10-13,AAPL,$AAPL if your selling this before the event your a clown 🤡,0.0
106498,2020-10-13,TSLA,$TSLA tesla going to beat easily don't be mad🐻,0.43333333333333335
106499,2020-10-13,AMZN,$AMZN this is going to go 1 or 2 ways. Breakout above yesterday’s highs or reject it back down. 🤔,-0.05185185185185185
106500,2020-10-13,AAPL,$AAPL 1 Hour Till The📱Event!!...,0.0
106501,2020-10-13,FB,$FB Giving up all its gains in a 20 min sell off??   🤔🤔🤔. 😒😒😒😒,0.0
106502,2020-10-13,TSLA,$TSLA This feels like it’s been consolidating forever😫 Patience is key!,0.0
106503,2020-10-13,AAPL,$AAPL  buying that home pod mini for Christmas!!!! 🤑💰,0.0
106504,2020-10-13,AAPL,"$AAPL Super Retina, lol, what’s after super, ultra? 😜",0.4888888888888889
106505,2020-10-13,AAPL,$AAPL daddy’s getting a new trading phone. 5G!!!! 🍏🍏🍏🍏🍏,0.33291903409090906
106506,2020-10-13,AAPL,$AAPL closing green .. patience here 😴😴,-0.2
106507,2020-10-13,AAPL,$AAPL WOW WOW WOW. DO not bet against 🍎,0.10000000000000002
106508,2020-10-13,AAPL,"$AAPL short squeeze time!!!!
Let's go!!!🚀🚀🚀",0.0
106509,2020-10-13,AAPL,$AAPL I will still buy that badass mini HomePod 🔥,0.0
106510,2020-10-13,DIS,"$DIS decreasing  , not holding , nice short set up now confirmed 🌶 🌶 🌶",0.3333333333333333
106511,2020-10-13,AAPL,$AAPL new bear thesis = no charger or headphones while bulls already have 12 of them.  🤣,0.13636363636363635
106512,2020-10-13,AAPL,$AAPL how many people come and talk in a event ?? 🤦‍♂️🤦‍♂️🤦‍♂️🤬🤬🤬,0.5
106513,2020-10-13,TSLA,$TSLA will see 450 today after hours 😎,0.0
106514,2020-10-13,CCL,$CCL 😷🤧🥶 I will never sail again...sad,0.0
106515,2020-10-13,AAPL,$AAPL My brother owns Apple! So I am really enjoying today! 🤣😂🤣,0.625
106516,2020-10-13,WMT,$WMT bout to head ti Walmart and drop some stacks. 💵💰,0.0
106517,2020-10-14,TSLA,"$TSLA ripe for a breakout short term as long as 448 wall breaks, swinging calls and playing this day by day. glta tomorrow 🤞🏼",-0.025
106518,2020-10-14,AAPL,$AAPL Really hate when I step on an iphone on my own front sidewalk 😣,-0.10000000000000003
106519,2020-10-14,TSLA,$TSLA easy money 💵 let’s go $500!!!,0.8463541666666669
106520,2020-10-14,AAPL,"$AAPL when your own CFO sells their shares in the company after news, you know you should have also 😂",0.6
106521,2020-10-14,TSLA,$TSLA Just came here to see who is still Saying “IM A TESLA BULL”👀👀,0.0
106522,2020-10-14,TSLA,"$TSLA this is my Tesla, can’t wait to see shorts 🩳 run.... Come’on shorts buy buy buy and let me see $500 eod and $600 before earning",0.0
106523,2020-10-14,AAPL,$AAPL sold $125 🙌🙌🙌🙌 drop  to. $110-115,0.0
106524,2020-10-14,AAPL,$AAPL MORE DIPS PLEASE.     MAKE UP 💰 FOR YESTERDAYS BULLSHIT,0.5
106525,2020-10-14,TSLA,$TSLA Nio was a good bet today....missed that one...😎😎😎,0.7
106526,2020-10-14,TSLA,$TSLA $465-$470 close would be greatly appreciated 🙏🔝,0.2
106527,2020-10-14,TSLA,"$TSLA Where are the bears who said that this can't go up this week because ""put interest is high""? 🤣🤣🤣",0.16
106528,2020-10-14,TSLA,"$TSLA broke $460 ✅ ,......& broke 460,000 watchers,........soon,... 
epic short squeeze  🔥 shorts 🩳 👍🚀🚀🚀🚀🚀🚀🚀 T-6 days",0.05
106529,2020-10-14,TSLA,"$TSLA Ron Baron states Tesla's appropriate market cap is $2 trillion US.
🔋
Thoughts?",0.5
106530,2020-10-14,TSLA,$TSLA  Never failed with this ROCKET 🚀,0.25
106531,2020-10-14,AAPL,$AAPL seems to want to go red .. 🤔🤔 let’s c if that 120 holds,0.0
106532,2020-10-14,AMZN,$AMZN 💥💥💥💥 THANK YOU EVERYONE WHO PARTICIPATED IN AMAZON PRIME DAY THE OAST 2 DAYS. I GREATLY APPRECIATE YOUR SUPPORT😎😎 $89 👉🏿 $111🎯,0.8
106533,2020-10-14,AMZN,$AMZN awesome bought more less than I originally bought in earlier this week 🥳🥳😎😎🤩🤩,0.3416666666666667
106534,2020-10-14,AAPL,$AAPL 119 😈. Nose dive here we come !!!!,0.0
106535,2020-10-14,BABA,$BABA  GET ON THE MONEY TRAIN  NOW B4 TAKE OFF🚄🚄🚄🚄🚄🚄🚄🚄🚄🚅🚅🚅🚅🚅🚅🚅🚅🚅🚝🚝🚝🚝🚝🚝🚝🚝🚉🚉🚉🚉🚉🚉🚉🚎🚎🚎🚎🚎🚎🚎🚍🚍🚍🚍🚍🚍,0.0
106536,2020-10-14,AAPL,"$AAPL so glad I didn’t jump back in too soon, waiting for the teens👍",0.25
106537,2020-10-14,TSLA,$TSLA need bust thru 465 and were gone 🚀🚀🚀💰💰💰,0.0
106538,2020-10-14,DIS,$DIS $128 EOD!!! Buy calls!!! Lets go!!!! 🔥🔥🔥🔥🔥🔥🔥,0.0
106539,2020-10-14,BAC,"$BAC short short short :) I am too greedy and I shall suffer tomorrow😂  

or more red tomorrow.  highly likely!!!",0.14285714285714285
106540,2020-10-14,AAPL,"$AAPL Rip AH for me how I like it
🤣🤑😂🤑😂🤑",0.0
106541,2020-10-14,BABA,"$BABA When your in the elementary school car pool line .... but need to take care of your people, trade, and round up the kids! hahaha Just DUMP it 🎤🎤☮️",0.08333333333333333
106542,2020-10-14,AAPL,"$AAPL To persevere to the mountain top takes a rocky climb. Stay Long, strong and be happy 😃 DCA while trending up or down is a safe retirement plan. Since 1986 entry point, bears have been taunting the bull and getting the horns.",0.33796296296296297
106543,2020-10-15,AAPL,$AAPL $200 by Jan 2022? 🤔 I think so.,0.0
106544,2020-10-15,TSLA,"$TSLA sleep easy tonight bulls
 Bears will be squirming all night watching and posting about futures 🤡",0.43333333333333335
106545,2020-10-15,AAPL,"$AAPL 

Now i own AAPL also because fillame. Cant wait for AAPL to rally and see this guy go bunkers 😂",0.6
106546,2020-10-15,AAPL,$AAPL what’s the bad news today? 🤔,-0.6999999999999998
106547,2020-10-15,NVDA,$NVDA  my nvda short last night was a good call😊🤗 hope this heavily inflated pig tanks today,0.12499999999999999
106548,2020-10-15,FB,$FB And.... there goes my $280 Oct 16 Calls down the drain... I guess I'm gonna eat cup noodles for the rest of the month.. 😭,-0.15555555555555556
106549,2020-10-15,AAPL,$AAPL great pullback😂😂😂 wake me next week,0.4
106550,2020-10-15,JNJ,$JNJ told y’all in the red it was gonna open during premarket see y’all at $145 at some point ❄️🧿,0.0
106551,2020-10-15,AAPL,$AAPL think the market should recover some from here.. got in premarket at 117 for a day trade.. looking for 120+ let’s ride 🏄🏼‍♂️,0.0
106552,2020-10-15,TSLA,$TSLA today’s pt raise $450 from Baird. Previous $360 ✔️,-0.16666666666666666
106553,2020-10-15,MSFT,$MSFT sold high $210-215 buy 🙌🙌🙌🙌,0.16
106554,2020-10-15,AAPL,$AAPL add TLC !!! With volume can run hard!!🚀🚀🚀,0.0
106555,2020-10-15,BA,$BA Thanks for the dip! Calls are printing. 🤑🤑,0.25
106556,2020-10-15,AAPL,$AAPL the new iPhone 12 is 🔥,0.13636363636363635
106557,2020-10-15,AMZN,"$AMZN Releases sales information for its 3rd party sellers as record breaking ... Yet, doesn’t release their sales. Seems as if they missed projections 🤔🤫",0.0
106558,2020-10-15,TSLA,"$TSLA Don’t short don’t sell, hold strong.
Oh and Bears 😉",0.21666666666666667
